"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"2014-05-12",188.800003051758,189.880004882812,188,189.789993286133,86940000,155.722610473633
"2014-05-13",190.039993286133,190.419998168945,189.770004272461,189.960006713867,66454000,155.862075805664
"2014-05-14",189.789993286133,189.880004882812,188.789993286133,189.059997558594,72367000,155.123672485352
"2014-05-15",188.679992675781,188.720001220703,186.479995727539,187.399993896484,154956000,153.761581420898
"2014-05-16",187.509994506836,188.130004882812,186.720001220703,188.050003051758,97458000,154.294921875
"2014-05-19",187.690002441406,188.889999389648,187.520004272461,188.740005493164,63839000,154.861083984375
"2014-05-20",188.649993896484,188.669998168945,187.070007324219,187.550003051758,111644000,153.884674072266
"2014-05-21",188.089996337891,189.220001220703,188.059997558594,189.130004882812,89093000,155.181076049805
"2014-05-22",189.179992675781,189.979995727539,188.860000610352,189.589996337891,61549000,155.558456420898
"2014-05-23",189.759994506836,190.479995727539,189.589996337891,190.350006103516,61092800,156.182083129883
"2014-05-27",191.059997558594,191.580001831055,190.949996948242,191.520004272461,72010000,157.14208984375
"2014-05-28",191.520004272461,191.820007324219,191.059997558594,191.380004882812,66723000,157.027267456055
"2014-05-29",191.820007324219,192.399993896484,191.330001831055,192.369995117188,64377000,157.839462280273
"2014-05-30",192.190002441406,192.800003051758,192.029998779297,192.679992675781,76316000,158.093841552734
"2014-06-02",192.949996948242,192.990005493164,191.970001220703,192.899993896484,64656000,158.274353027344
"2014-06-03",192.429992675781,192.899993896484,192.25,192.800003051758,65047000,158.192321777344
"2014-06-04",192.470001220703,193.300003051758,192.270004272461,193.190002441406,55529000,158.512268066406
"2014-06-05",193.410003662109,194.649993896484,192.699996948242,194.449996948242,92103000,159.54606628418
"2014-06-06",194.869995117188,195.429992675781,194.779998779297,195.380004882812,78696000,160.309204101562
"2014-06-09",195.350006103516,196.050003051758,195.169998168945,195.580001831055,65119000,160.47331237793
"2014-06-10",195.339996337891,195.639999389648,194.919998168945,195.600006103516,57129000,160.489700317383
"2014-06-11",194.899993896484,195.119995117188,194.479995727539,194.919998168945,68772000,159.931793212891
"2014-06-12",194.690002441406,194.800003051758,193.110000610352,193.539993286133,106350000,158.799438476562
"2014-06-13",193.919998168945,194.320007324219,193.300003051758,194.130004882812,82017000,159.283584594727
"2014-06-16",193.889999389648,194.699996948242,193.660003662109,194.289993286133,87424000,159.414825439453
"2014-06-17",194.020004272461,194.970001220703,193.809997558594,194.830001831055,84834000,159.857971191406
"2014-06-18",194.830001831055,196.369995117188,194.399993896484,196.259994506836,105267000,161.031234741211
"2014-06-19",196.429992675781,196.600006103516,195.800003051758,196.479995727539,85929000,161.21174621582
"2014-06-20",196.029998779297,196.100006103516,195.699996948242,195.940002441406,100587000,161.539031982422
"2014-06-23",195.990005493164,196.050003051758,195.520004272461,195.880004882812,70611000,161.489547729492
"2014-06-24",195.529998779297,196.5,194.479995727539,194.699996948242,96237000,160.516754150391
"2014-06-25",194.289993286133,195.779998779297,194.25,195.580001831055,82782000,161.242263793945
"2014-06-26",195.610000610352,195.630004882812,194.130004882812,195.440002441406,84312000,161.126846313477
"2014-06-27",194.979995727539,195.880004882812,194.889999389648,195.820007324219,71445100,161.440078735352
"2014-06-30",195.699996948242,196.169998168945,195.529998779297,195.720001220703,70201200,161.357666015625
"2014-07-01",196.199996948242,197.630004882812,196.130004882812,197.029998779297,90470000,162.43766784668
"2014-07-02",197.050003051758,197.479995727539,196.960006713867,197.229995727539,52475000,162.602569580078
"2014-07-03",197.789993286133,198.289993286133,197.639999389648,198.199996948242,52938800,163.402282714844
"2014-07-07",197.820007324219,197.979995727539,197.220001220703,197.509994506836,61696000,162.833404541016
"2014-07-08",197.149993896484,197.220001220703,195.759994506836,196.240005493164,108143000,161.786346435547
"2014-07-09",196.729995727539,197.300003051758,196.309997558594,197.119995117188,72992000,162.51188659668
"2014-07-10",195.220001220703,196.860000610352,195.059997558594,196.339996337891,99040000,161.868850708008
"2014-07-11",196.220001220703,196.75,195.779998779297,196.610000610352,64243000,162.091415405273
"2014-07-14",197.610000610352,197.860000610352,197.440002441406,197.600006103516,58658000,162.907623291016
"2014-07-15",197.720001220703,198.100006103516,196.360000610352,197.229995727539,111307000,162.602569580078
"2014-07-16",198.110000610352,198.259994506836,197.419998168945,197.960006713867,79986400,163.204437255859
"2014-07-17",197.350006103516,198.100006103516,195.429992675781,195.710006713867,145398000,161.349472045898
"2014-07-18",196.350006103516,197.910003662109,196.240005493164,197.710006713867,124330000,162.998306274414
"2014-07-21",197.089996337891,197.5,196.429992675781,197.339996337891,67592000,162.693237304688
"2014-07-22",198.009994506836,198.559997558594,197.869995117188,198.199996948242,67678000,163.402282714844
"2014-07-23",198.5,198.850006103516,198.100006103516,198.639999389648,65612000,163.765075683594
"2014-07-24",198.830001831055,199.059997558594,198.449996948242,198.649993896484,56888000,163.77326965332
"2014-07-25",198.089996337891,198.259994506836,197.330001831055,197.720001220703,76837000,163.006561279297
"2014-07-28",197.759994506836,198.089996337891,196.619995117188,197.800003051758,69259000,163.07243347168
"2014-07-29",198.169998168945,198.449996948242,196.919998168945,196.949996948242,80466000,162.37174987793
"2014-07-30",197.649993896484,197.910003662109,196.160003662109,196.979995727539,104222000,162.396469116211
"2014-07-31",195.610000610352,195.779998779297,192.970001220703,193.089996337891,183479000,159.189392089844
"2014-08-01",192.559997558594,193.759994506836,191.570007324219,192.5,189261000,158.703033447266
"2014-08-04",192.869995117188,194.300003051758,192.050003051758,193.889999389648,91340000,159.848937988281
"2014-08-05",193.100006103516,193.600006103516,191.309997558594,192.009994506836,152690000,158.29899597168
"2014-08-06",191.110000610352,192.889999389648,191.080001831055,192.070007324219,94818000,158.348495483398
"2014-08-07",192.940002441406,193.130004882812,190.550003051758,191.029998779297,135733000,157.491088867188
"2014-08-08",191.460006713867,193.369995117188,190.949996948242,193.240005493164,117014000,159.313049316406
"2014-08-11",193.970001220703,194.660003662109,193.710006713867,193.800003051758,74544000,159.774795532227
"2014-08-12",193.610000610352,194.149993896484,192.940002441406,193.529998779297,73632000,159.552139282227
"2014-08-13",194.289993286133,195.059997558594,193.960006713867,194.839996337891,69047000,160.632171630859
"2014-08-14",195.160003662109,195.759994506836,194.979995727539,195.759994506836,57371000,161.390609741211
"2014-08-15",196.470001220703,196.649993896484,194.309997558594,195.720001220703,139951000,161.357666015625
"2014-08-18",196.800003051758,197.449996948242,196.690002441406,197.360000610352,75424000,162.709732055664
"2014-08-19",197.839996337891,198.539993286133,197.440002441406,198.389999389648,59135000,163.55891418457
"2014-08-20",198.119995117188,199.160003662109,198.080001831055,198.919998168945,72763000,163.995864868164
"2014-08-21",199.089996337891,199.759994506836,198.929992675781,199.5,67791000,164.474029541016
"2014-08-22",199.339996337891,199.690002441406,198.740005493164,199.190002441406,76107000,164.218444824219
"2014-08-25",200.139999389648,200.589996337891,199.149993896484,200.199996948242,63855000,165.051116943359
"2014-08-26",200.330001831055,200.820007324219,200.279998779297,200.330001831055,47298000,165.158294677734
"2014-08-27",200.429992675781,200.570007324219,199.940002441406,200.25,47874000,165.092361450195
"2014-08-28",199.589996337891,200.270004272461,199.389999389648,200.139999389648,58330000,165.001663208008
"2014-08-29",200.449996948242,200.729995727539,199.820007324219,200.710006713867,65907000,165.471603393555
"2014-09-02",200.970001220703,201,199.860000610352,200.610000610352,72426000,165.389114379883
"2014-09-03",201.380004882812,201.410003662109,200.220001220703,200.5,57462000,165.298446655273
"2014-09-04",200.839996337891,201.580001831055,199.660003662109,200.210006713867,85236000,165.059341430664
"2014-09-05",200.169998168945,201.190002441406,199.410003662109,201.110000610352,102177000,165.801391601562
"2014-09-08",200.919998168945,201.210006713867,200,200.589996337891,64146000,165.372650146484
"2014-09-09",200.410003662109,200.550003051758,198.910003662109,199.320007324219,88591000,164.325637817383
"2014-09-10",199.429992675781,200.199996948242,198.770004272461,200.070007324219,67251000,164.943954467773
"2014-09-11",199.270004272461,200.330001831055,199.119995117188,200.300003051758,66774400,165.133560180664
"2014-09-12",200.100006103516,200.119995117188,198.559997558594,199.130004882812,117409300,164.169021606445
"2014-09-15",199.160003662109,199.320007324219,198.380004882812,198.979995727539,76401000,164.045303344727
"2014-09-16",198.610000610352,200.839996337891,198.5,200.479995727539,116201000,165.281921386719
"2014-09-17",200.770004272461,201.679992675781,199.75,200.75,151266000,165.50456237793
"2014-09-18",201.360000610352,201.850006103516,201.100006103516,201.820007324219,94990000,166.386703491211
"2014-09-19",201.520004272461,201.899993896484,200.289993286133,200.699996948242,121649000,166.236801147461
"2014-09-22",200.350006103516,200.380004882812,198.729995727539,199.149993896484,125553000,164.95295715332
"2014-09-23",198.429992675781,199.259994506836,197.949996948242,198.009994506836,111393000,164.008728027344
"2014-09-24",198.039993286133,199.690002441406,197.520004272461,199.559997558594,107276000,165.292510986328
"2014-09-25",199.039993286133,199.050003051758,196.270004272461,196.339996337891,150300000,162.62548828125
"2014-09-26",196.699996948242,198.389999389648,196.419998168945,197.899993896484,103547000,163.917587280273
"2014-09-29",196.199996948242,197.889999389648,196.050003051758,197.539993286133,95112000,163.619384765625
"2014-09-30",197.690002441406,198.300003051758,196.610000610352,197.020004272461,131302000,163.188720703125
"2014-10-01",196.699996948242,196.770004272461,193.910003662109,194.350006103516,177798000,160.977233886719
"2014-10-02",194.179992675781,195.059997558594,192.350006103516,194.380004882812,157285000,161.002044677734
"2014-10-03",195.679992675781,196.940002441406,195.080001831055,196.520004272461,121569000,162.774566650391
"2014-10-06",197.339996337891,197.600006103516,195.580001831055,196.289993286133,104778000,162.584014892578
"2014-10-07",195.279998779297,195.720001220703,193.220001220703,193.259994506836,147913000,160.074356079102
"2014-10-08",193.369995117188,196.919998168945,192.360000610352,196.639999389648,186461000,162.873962402344
"2014-10-09",196.330001831055,196.600006103516,192.580001831055,192.740005493164,210705000,159.643600463867
"2014-10-10",192.690002441406,193.649993896484,190.490005493164,190.539993286133,221909000,157.821350097656
"2014-10-13",190.460006713867,191.149993896484,187.300003051758,187.410003662109,230939000,155.228820800781
"2014-10-14",188.419998168945,189.820007324219,187.039993286133,187.699996948242,215847000,155.469100952148
"2014-10-15",185.160003662109,187.690002441406,181.919998168945,186.429992675781,380715000,154.417205810547
"2014-10-16",183.059997558594,187.580001831055,182.889999389648,186.270004272461,270391000,154.284622192383
"2014-10-17",188.419998168945,189.75,187.619995117188,188.470001220703,214625000,156.106857299805
"2014-10-20",188.130004882812,190.449996948242,188.070007324219,190.300003051758,130011000,157.622589111328
"2014-10-21",191.679992675781,194.199996948242,191.479995727539,194.070007324219,154949000,160.745269775391
"2014-10-22",194.410003662109,194.910003662109,192.610000610352,192.690002441406,151822000,159.602249145508
"2014-10-23",194.619995117188,196.199996948242,194.259994506836,194.929992675781,154944000,161.457565307617
"2014-10-24",195.25,196.490005493164,194.490005493164,196.429992675781,117927000,162.700012207031
"2014-10-27",195.729995727539,196.449996948242,195.029998779297,196.160003662109,82954000,162.47639465332
"2014-10-28",196.820007324219,198.419998168945,196.729995727539,198.410003662109,106736000,164.339996337891
"2014-10-29",198.550003051758,199.119995117188,196.800003051758,198.110000610352,142557000,164.091491699219
"2014-10-30",197.580001831055,199.949996948242,197.399993896484,199.380004882812,113330000,165.143463134766
"2014-10-31",201.779998779297,201.820007324219,200.770004272461,201.660003662109,146903000,167.031967163086
"2014-11-03",201.919998168945,202.449996948242,201.309997558594,201.770004272461,93600000,167.123046875
"2014-11-04",201.229995727539,201.600006103516,200.059997558594,201.070007324219,93343000,166.543228149414
"2014-11-05",202.539993286133,202.589996337891,201.449996948242,202.339996337891,91709000,167.595169067383
"2014-11-06",202.389999389648,203.259994506836,201.639999389648,203.149993896484,107089000,168.266067504883
"2014-11-07",203.169998168945,203.600006103516,202.610000610352,203.339996337891,89540000,168.423492431641
